6.649500000000000455e+01,3.666537999999999894e-04,4.631416000000000179e-04,1.000000000000000000e+01,0.000000000000000000e+00,3.280587000000000173e-04,3.299884199999999958e-03,3.819350000000000023e+01,7.554389999999999361e+01,3.748499999999999943e+00,1.700000000000000000e+01,5.210300000000000174e-04,9.000000000000000000e+00,0.000000000000000000e+00,6.754100000000000945e-05
1.479558000000000106e+02,5.320147700000000569e-03,2.034174000000000084e-04,2.000000000000000000e+00,1.408273999999999995e-04,1.564748999999999882e-04,3.927520800000000589e-03,2.823999999999999844e+01,4.742629999999999768e+01,5.545799999999999841e+00,1.600000000000000000e+01,7.980199999999999794e-04,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.379200000000000159e+01,5.138986199999999969e-03,3.211865999999999853e-04,1.000000000000000000e+00,2.919878533053020092e-05,2.919878999999999899e-04,3.825040899999999910e-03,4.055380000000000251e+01,6.054959999999999809e+01,3.251900000000000013e+00,1.200000000000000000e+01,1.255500000000000105e-03,4.000000000000000000e+00,0.000000000000000000e+00,2.043900000000000133e-04
7.052819999999999823e+01,3.683809999999999819e-04,5.941629432455560107e-05,1.000000000000000000e+00,0.000000000000000000e+00,3.564977659473328746e-05,3.778876300000000125e-03,4.952680000000000149e+01,5.934590000000000032e+01,3.478000000000000203e+00,4.400000000000000000e+01,1.045700000000000102e-03,5.000000000000000000e+00,0.000000000000000000e+00,1.188299999999999956e-05
8.074079999999999302e+01,7.587788999999999732e-04,1.764602000000000152e-04,1.000000000000000000e+00,3.440973999999999964e-04,4.411505000000000244e-04,3.538027200000000080e-03,3.707000000000000028e+01,5.914209999999999923e+01,4.107199999999999740e+00,3.800000000000000000e+01,5.823199999999999947e-04,9.000000000000000000e+00,1.764602082230460115e-05,0.000000000000000000e+00
9.669419999999999504e+01,1.333775300000000037e-03,2.841178000000000193e-04,5.000000000000000000e+00,0.000000000000000000e+00,1.420588999999999825e-04,3.669855100000000113e-03,5.943970000000000198e+01,7.199139999999999873e+01,5.372000000000000774e+00,3.800000000000000000e+01,9.549499999999999829e-04,8.000000000000000000e+00,5.761278000000000102e-04,2.186099999999999849e-03
1.163021999999999991e+02,4.153501199999999616e-03,3.312607999999999981e-04,0.000000000000000000e+00,2.548160228315160368e-05,3.057792000000000149e-04,4.535725200000000068e-03,5.755930000000000035e+01,4.647189999999999799e+01,3.707899999999999974e+00,2.600000000000000000e+01,1.911099999999999995e-03,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.920520000000000493e+01,1.082004599999999896e-03,1.613515999999999952e-04,4.000000000000000000e+00,9.491268033409260544e-06,1.803340999999999918e-04,3.454821600000000052e-03,2.967490000000000094e+01,5.895600000000000307e+01,5.090700000000000003e+00,2.600000000000000000e+01,1.072500000000000103e-03,8.000000000000000000e+00,2.372816999999999884e-04,6.264200000000000367e-04
1.755936000000000092e+02,1.267966480000000049e-02,9.336054999999999571e-04,9.000000000000000000e+00,9.770289634808292285e-05,1.009596599999999962e-03,5.265100500000000593e-03,2.713220000000000098e+01,4.372780000000000200e+01,3.837099999999999955e+00,2.400000000000000000e+01,5.753600000000000207e-04,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.332012000000000000e+02,6.032698700000000205e-03,3.207781000000000044e-04,4.000000000000000000e+00,3.104304635761590079e-05,8.692052999999999498e-04,3.611341100000000151e-03,3.642530000000000001e+01,5.268769999999999953e+01,5.512900000000000134e+00,3.900000000000000000e+01,1.055500000000000015e-03,9.000000000000000000e+00,2.897350999999999833e-04,4.553000000000000081e-04
